draft_year,round,pick_number,first_team,peak_ws_with_first_team,peak_ws_season,total_ws_with_first_team
2008,1,28,SAC,1.5,2009-10,1.5999999999999999
2008,1,29,OKC,0.6,2009-10,1.3
2008,1,30,BOS,0.0,2008-09,0.0
2008,2,31,MIN,6.7,2012-13,18.8
2008,2,32,DET,-0.1,2008-09,-0.1
2008,2,33,HOU,1.9,2014-15,2.0
2008,2,34,MIA,6.4,2011-12,33.0
2008,2,35,LAC,14.700000000000001,2014-15,81.50000000000003
2008,2,36,CHI,2.7,2010-11,5.300000000000001
2008,2,37,MIL,5.0,2009-10,16.8
2008,2,38,OKC,1.2,2008-09,1.5
2008,2,39,DEN,-0.3,2008-09,-0.3
2008,2,40,NJN,0.7,2009-10,1.2999999999999998
2008,2,41,TOR,-0.1,2008-09,-0.1
2008,2,42,PHO,0.1,2008-09,0.1
2008,2,43,NOH,-0.1,2010-11,-0.1
2008,2,44,NOH,0.0,,0.0
2008,2,45,PHO,10.3,2013-14,23.200000000000003
2008,2,46,PHO,0.0,2013-14,0.0
2008,2,47,BOS,0.5,2008-09,0.5
2008,2,48,SAS,0.7,2009-10,0.7999999999999999
2008,2,49,SAS,0.0,2009-10,0.0
2008,2,50,SAS,0.0,,0.0
2008,2,51,SAS,0.0,,0.0
2008,2,52,CLE,0.8,2008-09,0.6000000000000001
2008,2,53,CLE,0.0,,0.0
2008,2,54,CLE,0.0,,0.0
2008,2,55,LAC,-0.4,2008-09,-0.4
2008,2,56,CLE,0.2,2015-16,0.2
2008,2,57,CLE,0.0,2015-16,0.0
2008,2,58,NYK,0.0,2008-09,0.0
2008,2,59,NYK,0.0,2008-09,0.0
2008,2,60,BOS,1.4,2010-11,1.4
2009,1,1,LAC,13.6,2013-14,70.3
2009,1,2,MEM,2.0,2009-10,2.3
2009,1,3,OKC,11.700000000000001,2011-12,25.499999999999996
2009,1,4,SAC,5.4,2009-10,14.299999999999999
2009,1,5,MIN,6.1,2016-17,23.299999999999997
2009,1,6,MIN,0.1,2009-10,-1.2
2009,1,7,GSW,19.799999999999997,2015-16,120.49999999999999
2009,1,8,NYK,0.3,2009-10,0.3
2009,1,9,TOR,10.0,2015-16,55.6
2009,1,10,MIL,5.5,2011-12,19.2
2009,1,11,NJN,-0.3,2009-10,-0.7
2009,1,12,CHA,3.5,2013-14,10.6
2009,1,13,IND,4.800000000000001,2012-13,13.200000000000001
2009,1,14,PHO,0.0,2010-11,-0.3
2009,1,15,DET,2.1,2010-11,3.6000000000000005
2009,1,16,CHI,0.8,2009-10,0.8
2009,1,17,PHI,6.1000000000000005,2010-11,16.300000000000004
2009,1,18,DEN,8.0,2012-13,40.2
2009,1,19,ATL,8.7,2014-15,36.900000000000006
2009,1,20,UTA,0.4,2009-10,0.4
2009,1,21,NOH,2.9,2009-10,2.9
2009,1,22,POR,0.1,2013-14,0.1
2009,1,23,SAC,3.6,2015-16,11.700000000000001
2009,1,24,OKC,-0.1,2009-10,-0.30000000000000004
2009,1,25,DAL,2.1,2011-12,4.700000000000001
2009,1,26,CHI,6.4,2013-14,40.199999999999996
2009,1,27,MEM,0.5,2009-10,0.6
2009,1,28,MIN,0.8,2011-12,1.5
2009,1,29,NYK,4.4,2010-11,6.000000000000001
2009,1,30,CLE,-0.2,2011-12,-0.5
2009,2,31,POR,1.3,2009-10,1.3
2009,2,32,HOU,0.1,2009-10,0.1
2009,2,33,POR,1.9,2009-10,3.2
2009,2,34,POR,0.0,,0.0
2009,2,35,DET,0.0,2009-10,-0.3
2009,2,36,MEM,3.0,2010-11,4.3999999999999995
2009,2,37,SAS,4.8,2010-11,16.599999999999998
2009,2,38,SAC,1.7,2009-10,1.7
2009,2,39,DET,4.4,2009-10,13.0
2009,2,40,CHA,2.3,2011-12,4.4
2009,2,41,MIL,0.3,2009-10,0.3
2009,2,42,HOU,6.0,2016-17,20.4
2009,2,43,NOH,4.0,2009-10,4.9
2009,2,44,HOU,3.4,2010-11,9.5
2009,2,45,MEM,1.5,2013-14,2.5
2009,2,46,CLE,0.2,2009-10,0.2
2009,2,47,CLE,0.0,,0.0
2009,2,48,PHO,0.0,2009-10,0.0
2009,2,49,PHO,0.0,,0.0
2009,2,50,PHO,0.0,,0.0
2009,2,51,PHO,0.0,,0.0
2009,2,52,IND,1.2,2009-10,2.8000000000000003
2009,2,53,SAS,1.3,2012-13,1.9
2009,2,54,SAS,0.0,2012-13,0.0
2009,2,55,POR,0.6,2010-11,0.6
2009,2,56,POR,0.0,2010-11,0.0
2009,2,57,POR,0.0,,0.0
2009,2,58,BOS,0.0,2009-10,0.0
2009,2,59,BOS,0.0,,0.0
2009,2,60,BOS,0.0,,0.0
2010,1,1,WAS,10.200000000000001,2016-17,47.70000000000001
2010,1,2,PHI,2.4,2011-12,7.499999999999999
2010,1,3,NJN,1.9,2010-11,1.9
2010,1,4,MIN,1.3,2010-11,1.9
2010,1,5,SAC,7.9,2013-14,35.3
2010,1,6,GSW,0.9,2011-12,1.6
2010,1,7,DET,7.0,2011-12,32.199999999999996
2010,1,8,LAC,0.7,2010-11,0.7
2010,1,9,UTA,11.6,2016-17,44.199999999999996
2010,1,10,IND,13.5,2013-14,52.0
2010,1,11,OKC,0.7,2011-12,0.9
2010,1,12,MEM,0.2,2010-11,0.2
2010,1,13,TOR,4.0,2010-11,11.2
2010,1,14,HOU,3.0,2012-13,7.0
2010,1,15,MIL,6.0,2012-13,10.299999999999999
2010,1,16,POR,0.7,2011-12,0.9999999999999999
2010,1,17,WAS,2.3,2011-12,5.1000000000000005
2010,1,18,LAC,4.0,2012-13,5.2
2010,1,19,BOS,4.8999999999999995,2015-16,14.799999999999997
2010,1,20,SAS,0.6,2011-12,1.1
2010,1,21,PHI,-0.1,2010-11,-0.2
2010,1,22,POR,0.3,2011-12,0.3
2010,1,23,WAS,4.8,2013-14,12.7
2010,1,24,NJN,0.1,2010-11,-0.1
2010,1,25,DAL,0.2,2011-12,0.2
2010,1,26,NOH,0.9,2010-11,0.9
2010,1,27,ATL,-0.3,2010-11,-0.3
2010,1,28,MEM,0.5,2010-11,0.5
2010,1,29,ORL,0.5,2011-12,0.5
2010,1,30,MIN,0.3,2010-11,0.4
2010,2,31,UTA,-0.1,2015-16,-0.1
2010,2,32,MIA,0.6,2011-12,0.5
2010,2,33,SAC,0.2,2011-12,0.2
2010,2,34,POR,0.0,2011-12,-0.3
2010,2,35,MIN,3.0,2017-18,6.3999999999999995
2010,2,36,MIN,0.0,2017-18,0.0
2010,2,37,MIL,-0.2,2011-12,-0.2
2010,2,38,NYK,-0.2,2010-11,-0.2
2010,2,39,NYK,5.3,2010-11,8.7
2010,2,40,IND,8.6,2013-14,16.400000000000002
2010,2,41,BOS,0.0,2012-13,0.0
2010,2,42,BOS,0.0,2012-13,0.0
2010,2,43,LAL,0.4,2010-11,0.7
2010,2,44,NYK,0.5,2011-12,0.5
2010,2,45,NYK,0.0,,0.0
2010,2,46,PHO,0.0,2010-11,0.0
2010,2,47,PHO,0.0,2010-11,0.0
2010,2,48,PHO,0.0,,0.0
2010,2,49,PHO,0.0,,0.0
2010,2,50,TOR,0.2,2011-12,0.0
2010,2,51,TOR,0.0,2011-12,0.0
2010,2,52,BOS,0.4,2010-11,0.4
2010,2,53,ATL,0.0,2010-11,0.0
2010,2,54,LAC,0.2,2010-11,0.2
2010,2,55,UTA,2.8,2013-14,7.499999999999999
2010,2,56,WAS,0.1,2010-11,0.1
2010,2,57,OKC,0.1,2011-12,0.1
2010,2,58,LAL,0.3,2010-11,0.3
2010,2,59,LAL,0.0,2010-11,0.0
2010,2,60,LAL,0.0,,0.0
2011,1,1,CLE,12.4,2014-15,47.8
2011,1,2,MIN,3.0,2012-13,4.8
2011,1,3,UTA,2.7,2014-15,8.9
2011,1,4,CLE,10.7,2015-16,50.5
2011,1,5,TOR,8.4,2015-16,46.99999999999999
2011,1,6,WAS,1.7,2011-12,3.3
2011,1,7,CHA,3.3000000000000003,2013-14,5.3
2011,1,8,DET,1.3,2011-12,2.6000000000000005
2011,1,9,CHA,5.3999999999999995,2013-14,10.5
2011,1,10,SAC,1.1,2012-13,2.2
2011,1,11,GSW,10.700000000000001,2014-15,55.4
2011,1,12,UTA,3.2,2013-14,12.500000000000002
2011,1,13,PHO,6.4,2013-14,13.700000000000001
2011,1,14,HOU,2.0,2012-13,1.8
2011,1,15,SAS,16.4,2016-17,67.60000000000001
2011,1,16,PHI,1.8,2011-12,1.8
2011,1,17,NYK,2.9,2012-13,7.6
2011,1,18,WAS,1.5,2011-12,2.2
2011,1,19,MIL,0.9,2011-12,1.4
2011,1,20,HOU,4.7,2014-15,7.0
2011,1,21,POR,-0.3,2011-12,-0.8
2011,1,22,DEN,8.2,2012-13,36.199999999999996
2011,1,23,CHI,5.7,2014-15,15.599999999999998
2011,1,24,OKC,5.6000000000000005,2013-14,12.1
2011,1,25,NJN,0.8,2011-12,0.8
2011,1,26,DEN,1.0,2013-14,2.1
2011,1,27,BOS,0.2,2011-12,0.2
2011,1,28,MIA,1.5,2012-13,3.5
2011,1,29,SAS,4.6,2014-15,9.100000000000001
2011,1,30,CHI,14.4,2016-17,53.5
2011,2,31,BRK,2.4,2014-15,4.9
2011,2,32,ORL,-0.3,2011-12,-0.3
2011,2,33,DET,4.4,2013-14,8.3
2011,2,34,WAS,0.7,2011-12,0.8999999999999999
2011,2,35,SAC,0.0,2011-12,-0.1
2011,2,36,NJN,1.3,2011-12,1.3
2011,2,37,LAC,0.0,2011-12,0.0
2011,2,38,HOU,8.1,2013-14,18.7
2011,2,39,GSW,-0.1,2012-13,-0.30000000000000004
2011,2,40,MIL,1.4,2011-12,1.4
2011,2,41,LAL,0.2,2012-13,0.0
2011,2,42,SAS,4.0,2018-19,9.3
2011,2,43,MIN,0.4,2012-13,0.5
2011,2,44,GSW,0.5,2011-12,0.4
2011,2,45,NYK,1.4,2011-12,1.4
2011,2,46,LAL,0.1,2011-12,0.0
2011,2,47,LAC,0.1,2011-12,0.1
2011,2,48,GSW,0.0,2011-12,0.0
2011,2,49,MEM,-0.2,2012-13,-0.7
2011,2,50,PHI,2.5,2012-13,5.199999999999999
2011,2,51,PHI,0.0,,0.0
2011,2,52,DET,0.5,2011-12,0.5
2011,2,53,ORL,0.0,2011-12,0.0
2011,2,54,ORL,0.0,,0.0
2011,2,55,BOS,0.2,2011-12,0.2
2011,2,56,BOS,0.0,,0.0
2011,2,57,BOS,0.0,,0.0
2011,2,58,BOS,0.0,,0.0
2011,2,59,BOS,0.0,,0.0
2011,2,60,SAC,7.7,2013-14,17.0
2012,1,1,NOH,6.1,2012-13,6.1
2012,1,2,CHA,3.1,2013-14,5.2
2012,1,3,WAS,9.7,2016-17,45.7
2012,1,4,CLE,1.6,2013-14,3.0
2012,1,5,SAC,-0.2,2012-13,-0.2
2012,1,6,POR,13.7,2018-19,83.99999999999997
2012,1,7,GSW,8.3,2014-15,20.000000000000004
2012,1,8,TOR,3.9000000000000004,2013-14,13.899999999999999
2012,1,9,DET,10.3,2017-18,60.4
2012,1,10,NOH,-1.1,2012-13,-1.1
2012,1,11,POR,3.5,2018-19,14.5
2012,1,12,OKC,3.4,2013-14,5.199999999999999
2012,1,13,PHO,-0.2,2012-13,-0.2
2012,1,14,MIL,5.1000000000000005,2017-18,19.799999999999997
2012,1,15,ORL,2.8,2013-14,5.499999999999999
2012,1,16,SAC,0.0,2013-14,0.0
2012,1,17,CLE,2.6,2013-14,4.6
2012,1,18,HOU,7.7,2013-14,13.100000000000001
2012,1,19,ORL,1.7,2012-13,4.0
2012,1,20,DEN,1.4,2013-14,2.4
2012,1,21,BOS,4.7,2015-16,15.499999999999998
2012,1,22,BOS,0.0,2012-13,0.0
2012,1,23,ATL,1.7,2012-13,2.6
2012,1,24,DAL,0.0,2012-13,0.0
2012,1,25,MEM,0.1,2012-13,0.1
2012,1,26,IND,0.0,2012-13,0.0
2012,1,27,PHI,1.7,2012-13,1.7
2012,1,28,OKC,1.5,2013-14,1.7
2012,1,29,CHI,-0.3,2012-13,-0.8
2012,1,30,GSW,3.0,2015-16,6.2
2012,2,31,CHA,1.2,2012-13,1.0
2012,2,32,WAS,4.8,2017-18,10.100000000000001
2012,2,33,DAL,1.2,2012-13,1.8
2012,2,34,DAL,2.4,2013-14,4.3999999999999995
2012,2,35,GSW,14.2,2015-16,57.8
2012,2,36,IND,1.5,2012-13,1.7
2012,2,37,TOR,1.1,2012-13,1.3
2012,2,38,DEN,0.0,2012-13,0.0
2012,2,39,DET,0.9,2012-13,0.9
2012,2,40,POR,0.7,2013-14,0.19999999999999998
2012,2,41,BRK,-0.4,2012-13,-1.0
2012,2,42,MIL,-0.4,2012-13,-0.4
2012,2,43,ATL,3.7,2015-16,10.0
2012,2,44,DET,0.2,2012-13,0.2
2012,2,45,CHA,0.0,2013-14,0.0
2012,2,46,NOH,0.5,2012-13,0.5
2012,2,47,UTA,-0.3,2012-13,-0.3
2012,2,48,HOU,0.5,2014-15,0.5
2012,2,49,ORL,2.5,2013-14,5.5
2012,2,50,ORL,0.0,,0.0
2012,2,51,BOS,-0.1,2012-13,-0.1
2012,2,52,GSW,0.3,2014-15,0.3
2012,2,53,PHI,1.4,2014-15,1.4
2012,2,54,BRK,0.0,2012-13,-0.2
2012,2,55,LAL,-0.1,2012-13,-0.1
2012,2,56,LAL,0.0,,0.0
2012,2,57,LAL,0.0,,0.0
2012,2,58,MIN,1.1,2013-14,1.9000000000000001
2012,2,59,MIN,0.0,,0.0
2012,2,60,LAL,1.4,2013-14,2.3999999999999995
2013,1,1,CLE,-0.4,2013-14,-0.4
2013,1,2,ORL,4.9,2015-16,9.7
2013,1,3,WAS,10.9,2016-17,30.700000000000006
2013,1,4,CHA,2.6,2013-14,2.6
2013,1,5,PHO,4.5,2017-18,12.4
2013,1,6,PHI,4.0,2014-15,9.2
2013,1,7,SAC,2.5,2014-15,4.199999999999999
2013,1,8,DET,5.5,2015-16,14.599999999999998
2013,1,9,UTA,2.4,2014-15,5.4
2013,1,10,POR,7.3999999999999995,2016-17,33.69999999999999
2013,1,11,PHI,1.3,2013-14,0.8
2013,1,12,OKC,10.399999999999999,2017-18,48.5
2013,1,13,BOS,4.8,2016-17,15.2
2013,1,14,MIN,2.7,2015-16,7.7
2013,1,15,MIL,16.7,2018-19,68.0
2013,1,16,TOR,3.7,2016-17,6.0
2013,1,17,ATL,4.7,2016-17,11.6
2013,1,18,DAL,-0.1,2013-14,-0.1
2013,1,19,CLE,-0.1,2013-14,-0.1
2013,1,20,CHI,2.5,2014-15,4.5
2013,1,21,MIN,5.9,2015-16,26.6
2013,1,22,BRK,4.8999999999999995,2014-15,9.6
2013,1,23,IND,3.5,2014-15,6.7
2013,1,24,NYK,3.1,2013-14,8.0
2013,1,25,LAC,0.4,2014-15,0.6000000000000001
2013,1,26,OKC,4.5,2015-16,14.1
2013,1,27,UTA,15.200000000000001,2016-17,65.89999999999999
2013,1,28,UTA,0.0,,0.0
2013,1,29,PHO,0.2,2013-14,0.5
2013,1,30,GSW,-0.4,2013-14,-0.4
2013,2,31,POR,5.0,2015-16,10.6
2013,2,32,OKC,2.4000000000000004,2017-18,5.1000000000000005
2013,2,33,CLE,0.0,2013-14,0.0
2013,2,34,HOU,0.6,2014-15,0.8
2013,2,35,WAS,-0.1,2013-14,-0.2
2013,2,36,SAC,1.4,2014-15,1.7999999999999998
2013,2,37,DET,0.2,2013-14,0.2
2013,2,38,MIL,1.2,2013-14,1.3
2013,2,39,NOP,1.8,2013-14,2.6
2013,2,40,OKC,-0.2,2014-15,-0.2
2013,2,41,MEM,0.0,2013-14,0.0
2013,2,42,DAL,0.0,2016-17,0.0
2013,2,43,DAL,0.0,2013-14,-0.2
2013,2,44,ATL,3.5,2016-17,9.999999999999998
2013,2,45,ATL,0.0,,0.0
2013,2,46,DEN,0.0,2014-15,0.0
2013,2,47,UTA,1.8,2015-16,4.6000000000000005
2013,2,48,LAL,2.2,2013-14,3.0000000000000004
2013,2,49,CHI,-0.1,2013-14,-0.1
2013,2,50,MIA,1.9,2014-15,1.9
2013,2,51,MIA,0.0,,0.0
2013,2,52,PHI,-0.3,2013-14,-0.3
2013,2,53,PHI,0.0,,0.0
2013,2,54,PHI,0.0,,0.0
2013,2,55,DEN,2.3,2015-16,2.4
2013,2,56,DET,-0.2,2013-14,-0.2
2013,2,57,DET,0.0,,0.0
2013,2,58,DET,0.0,,0.0
2013,2,59,DET,0.0,,0.0
2013,2,60,DET,0.0,,0.0
2014,1,1,MIN,4.2,2016-17,14.499999999999998
2014,1,2,MIL,4.0,2016-17,10.4
2014,1,3,PHI,9.7,2018-19,24.0
2014,1,4,ORL,5.4,2015-16,21.6
2014,1,5,UTA,1.2,2016-17,2.5999999999999996
2014,1,6,BOS,5.2,2018-19,21.399999999999995
2014,1,7,LAL,6.6,2017-18,11.6
2014,1,8,SAC,0.5,2014-15,0.5
2014,1,9,CHO,0.5,2014-15,0.5
2014,1,10,ORL,4.4,2016-17,11.600000000000001
2014,1,11,CHI,2.8,2015-16,4.699999999999999
2014,1,12,PHI,7.8,2017-18,9.0
2014,1,13,MIN,3.0,2016-17,4.9
2014,1,14,PHO,4.1,2016-17,12.9
2014,1,15,ATL,0.0,2014-15,0.0
2014,1,16,DEN,1.6,2014-15,2.6
2014,1,17,BOS,0.3,2014-15,0.7
2014,1,18,PHO,0.0,2014-15,0.0
2014,1,19,DEN,5.5,2017-18,19.3
2014,1,20,TOR,0.1,2016-17,-0.30000000000000004
2014,1,21,OKC,1.3,2014-15,1.3
2014,1,22,MEM,0.4,2014-15,0.4
2014,1,23,UTA,6.0,2015-16,12.299999999999999
2014,1,24,MIA,0.5,2014-15,0.5
2014,1,25,HOU,12.799999999999999,2017-18,41.0
2014,1,26,CHO,0.9,2015-16,1.2
2014,1,27,SAC,2.9,2017-18,8.0
2014,1,28,LAC,0.3,2015-16,0.3
2014,1,29,OKC,0.5,2017-18,0.7
2014,1,30,SAS,6.4,2017-18,13.799999999999999
2014,2,31,MIL,-0.1,2015-16,-0.1
2014,2,32,PHI,0.6,2014-15,0.6
2014,2,33,CLE,0.2,2014-15,0.2
2014,2,34,NYK,-0.2,2015-16,-0.6000000000000001
2014,2,35,MEM,0.5,2014-15,0.5
2014,2,36,MIL,0.3,2015-16,-0.2
2014,2,37,MIL,0.0,,0.0
2014,2,38,DET,0.1,2014-15,0.2
2014,2,39,PHI,2.1,2015-16,2.5
2014,2,40,MIN,0.0,2014-15,0.0
2014,2,41,DEN,14.8,2018-19,51.099999999999994
2014,2,42,HOU,-0.1,2014-15,-0.1
2014,2,43,ATL,0.2,2015-16,0.2
2014,2,44,BRK,0.6,2015-16,1.1
2014,2,45,BOS,0.0,2014-15,0.0
2014,2,46,LAL,2.4,2014-15,7.800000000000001
2014,2,47,NOP,-0.3,2014-15,-0.3
2014,2,48,ATL,0.2,2015-16,0.1
2014,2,49,CHI,0.0,2015-16,-0.1
2014,2,50,CHI,0.0,,0.0
2014,2,51,NYK,0.0,2015-16,0.0
2014,2,52,NYK,0.0,,0.0
2014,2,53,NYK,0.0,,0.0
2014,2,54,NYK,0.0,,0.0
2014,2,55,OKC,0.1,2016-17,0.1
2014,2,56,ORL,-0.1,2014-15,-0.2
2014,2,57,ORL,0.0,,0.0
2014,2,58,PHO,0.2,2015-16,0.2
2014,2,59,PHO,0.0,,0.0
2014,2,60,BRK,0.8,2014-15,0.8
2015,1,1,MIN,14.2,2017-18,50.7
2015,1,2,LAL,1.3,2016-17,1.3
2015,1,3,PHI,1.2,2015-16,2.4
2015,1,4,NYK,4.5,2016-17,12.100000000000001
2015,1,5,ORL,2.3,2017-18,2.5
2015,1,6,SAC,6.7,2018-19,17.3
2015,1,7,DEN,0.3,2017-18,-1.6
2015,1,8,DET,1.8,2017-18,3.5
2015,1,9,CHO,3.6,2017-18,11.0
2015,1,10,MIA,2.8,2018-19,7.8999999999999995
2015,1,11,IND,8.0,2016-17,26.6
2015,1,12,UTA,2.3,2015-16,3.0999999999999996
2015,1,13,PHO,6.0,2019-20,15.8
2015,1,14,OKC,1.4,2015-16,1.2999999999999998
2015,1,15,WAS,3.8000000000000003,2017-18,7.299999999999999
2015,1,16,BOS,7.8,2017-18,12.699999999999998
2015,1,17,MIL,0.3,2017-18,-0.5
2015,1,18,HOU,3.2,2016-17,3.2
2015,1,19,NYK,0.8,2015-16,0.8
2015,1,20,TOR,5.0,2017-18,9.2
2015,1,21,DAL,1.1,2015-16,2.1
2015,1,22,CHI,3.5,2017-18,8.4
2015,1,23,BRK,4.1,2017-18,9.4
2015,1,24,MIN,3.6,2017-18,8.4
2015,1,25,MEM,1.3,2017-18,2.7
2015,1,26,MEM,0.0,,0.0
2015,1,27,LAL,3.7,2017-18,9.4
2015,1,28,BOS,0.3,2015-16,0.4
2015,1,29,BRK,0.3,2015-16,0.4
2015,1,30,GSW,7.5,2018-19,13.0
2015,2,31,CLE,1.6,2019-20,4.0
2015,2,32,HOU,4.1,2016-17,5.0
2015,2,33,BOS,0.1,2015-16,0.2
2015,2,34,LAL,-0.3,2015-16,-0.3
2015,2,35,NYK,3.4,2016-17,3.6999999999999997
2015,2,36,IND,0.5,2016-17,0.5
2015,2,37,PHI,3.8,2016-17,8.1
2015,2,38,DET,0.5,2015-16,0.3
2015,2,39,DET,0.0,,0.0
2015,2,40,MIA,5.6000000000000005,2017-18,15.9
2015,2,41,POR,2.6,2017-18,3.0
2015,2,42,POR,0.0,,0.0
2015,2,43,IND,0.5,2017-18,0.3
2015,2,44,MEM,1.7,2017-18,3.3
2015,2,45,MEM,0.0,,0.0
2015,2,46,TOR,4.2,2019-20,12.600000000000003
2015,2,47,TOR,0.0,,0.0
2015,2,48,OKC,0.6,2017-18,0.6
2015,2,49,OKC,0.0,,0.0
2015,2,50,OKC,0.0,,0.0
2015,2,51,OKC,0.0,,0.0
2015,2,52,OKC,0.0,,0.0
2015,2,53,OKC,0.0,,0.0
2015,2,54,OKC,0.0,,0.0
2015,2,55,OKC,0.0,,0.0
2015,2,56,LAC,0.0,2015-16,0.0
2015,2,57,LAC,0.0,,0.0
2015,2,58,LAC,0.0,,0.0
2015,2,59,LAC,0.0,,0.0
2015,2,60,LAC,0.0,,0.0
2016,1,1,PHI,9.6,2018-19,25.799999999999997
2016,1,2,LAL,2.8,2017-18,4.5
2016,1,3,BOS,5.8,2017-18,15.5
2016,1,4,PHO,0.5,2018-19,0.30000000000000004
2016,1,5,MIN,0.1,2016-17,0.1
2016,1,6,NOP,0.5,2016-17,0.5
2016,1,7,DEN,6.3999999999999995,2018-19,17.4
2016,1,8,PHO,1.8,2016-17,2.5
2016,1,9,TOR,5.8999999999999995,2017-18,7.499999999999999
2016,1,10,MIL,1.7,2017-18,4.1
2016,1,11,OKC,0.8,2016-17,0.8
2016,1,12,ATL,2.0,2017-18,4.6
2016,1,13,SAC,0.4,2016-17,0.4
2016,1,14,CHI,2.5,2017-18,3.6
2016,1,15,DEN,3.0,2018-19,5.3
2016,1,16,BOS,0.6,2017-18,1.1
2016,1,17,MEM,-0.3,2016-17,-0.3
2016,1,18,DET,0.1,2017-18,0.0
2016,1,19,DEN,4.9,2018-19,6.0
2016,1,20,BRK,2.3,2017-18,7.4
2016,1,21,ATL,0.9,2018-19,1.0
2016,1,22,SAC,0.1,2016-17,0.0
2016,1,23,CLE,2.0,2018-19,3.5
2016,1,24,PHI,0.8,2016-17,1.6
2016,1,25,LAC,0.1,2017-18,0.1
2016,1,26,PHI,2.3,2019-20,3.5
2016,1,27,TOR,11.700000000000001,2018-19,23.599999999999998
2016,1,28,SAC,1.4,2017-18,2.7
2016,1,29,SAS,3.4000000000000004,2017-18,6.000000000000001
2016,1,30,GSW,1.5,2018-19,1.6
2016,2,31,MEM,2.7,2017-18,3.2
2016,2,32,LAL,1.8,2018-19,3.9000000000000004
2016,2,33,NOP,2.6,2018-19,5.0
2016,2,34,PHO,0.7,2016-17,0.49999999999999994
2016,2,35,PHO,0.0,,0.0
2016,2,36,MIL,7.0,2018-19,13.8
2016,2,37,HOU,0.1,2016-17,0.0
2016,2,38,GSW,1.7,2016-17,2.4
2016,2,39,GSW,0.0,,0.0
2016,2,40,LAC,-0.1,2016-17,-0.1
2016,2,41,ORL,0.0,2016-17,0.0
2016,2,42,BRK,-0.1,2017-18,-0.9
2016,2,43,HOU,0.0,2018-19,-0.3
2016,2,44,HOU,0.0,,0.0
2016,2,45,BOS,0.1,2016-17,0.1
2016,2,46,DAL,0.0,2016-17,0.0
2016,2,47,POR,3.0,2018-19,2.7
2016,2,48,CHI,0.5,2016-17,-0.09999999999999998
2016,2,49,DET,-0.1,2016-17,-0.1
2016,2,50,IND,-0.3,2016-17,-0.3
2016,2,51,DAL,-0.1,2016-17,-0.1
2016,2,52,UTA,0.2,2016-17,0.2
2016,2,53,UTA,0.0,,0.0
2016,2,54,CLE,0.1,2016-17,0.1
2016,2,55,CHO,0.0,2017-18,0.0
2016,2,56,OKC,0.1,2017-18,0.1
2016,2,57,OKC,0.0,,0.0
2016,2,58,BOS,-0.1,2017-18,-0.1
2016,2,59,BOS,0.0,,0.0
2016,2,60,LAC,0.7,2017-18,0.39999999999999997
2017,1,1,PHI,0.3,2018-19,0.5
2017,1,2,LAL,2.0,2017-18,3.6
2017,1,3,BOS,7.1,2017-18,18.8
2017,1,4,PHO,-0.7,2017-18,-2.4
2017,1,5,SAC,5.6,2018-19,8.5
2017,1,6,ORL,3.9,2018-19,6.4
2017,1,7,CHI,3.3,2017-18,8.6
2017,1,8,NYK,0.9,2019-20,-0.8000000000000002
2017,1,9,DAL,0.2,2018-19,-0.49999999999999994
2017,1,10,POR,3.4,2018-19,4.1
2017,1,11,CHO,0.7,2019-20,1.0
2017,1,12,DET,2.6,2017-18,7.1
2017,1,13,UTA,5.2,2017-18,14.899999999999999
2017,1,14,MIA,8.1,2019-20,19.1
2017,1,15,SAC,1.6,2018-19,2.6
2017,1,16,MIN,0.0,2017-18,0.0
2017,1,17,MIL,1.7,2018-19,2.1
2017,1,18,IND,1.6,2018-19,2.8000000000000003
2017,1,19,ATL,6.0,2018-19,16.3
2017,1,20,SAC,1.4,2019-20,2.4
2017,1,21,OKC,2.8,2018-19,4.7
2017,1,22,BRK,8.0,2018-19,19.299999999999997
2017,1,23,TOR,5.1,2019-20,10.1
2017,1,24,DEN,0.2,2018-19,0.2
2017,1,25,WAS,0.5,2019-20,0.5
2017,1,26,POR,0.1,2019-20,-0.19999999999999998
2017,1,27,LAL,3.8,2017-18,8.3
2017,1,28,UTA,2.7,2019-20,2.8000000000000003
2017,1,29,SAS,4.0,2018-19,7.9
2017,1,30,LAL,3.4,2017-18,5.5
2017,2,31,NOP,0.4,2018-19,0.30000000000000004
2017,2,32,PHO,-0.3,2017-18,-0.3
2017,2,33,ORL,2.0,2018-19,4.1
2017,2,34,SAC,0.5,2017-18,0.8
2017,2,35,MEM,2.1,2018-19,3.3
2017,2,36,PHI,1.4,2018-19,1.4
2017,2,37,BOS,1.7,2019-20,3.6999999999999997
2017,2,38,GSW,2.9,2017-18,4.9
2017,2,39,LAC,-0.2,2017-18,-0.2
2017,2,40,CHO,1.2,2018-19,0.2999999999999998
2017,2,41,ATL,0.4,2017-18,0.30000000000000004
2017,2,42,LAL,0.1,2017-18,0.1
2017,2,43,HOU,1.1,2019-20,1.6
2017,2,44,NYK,1.5,2018-19,3.0
2017,2,45,MEM,1.2,2017-18,2.2
2017,2,46,MIL,2.5,2018-19,4.2
2017,2,47,IND,0.1,2017-18,0.0
2017,2,48,LAC,1.0,2017-18,1.0
2017,2,49,DEN,0.1,2019-20,0.1
2017,2,50,DEN,0.0,,0.0
2017,2,51,DEN,6.2,2018-19,9.8
2017,2,52,IND,0.3,2019-20,0.4
